,count,mean,std,min,25%,50%,75%,max
con19_s,85.0,0.8242848162072716,0.06523684966726494,0.670818548241513,0.785952197310741,0.830992848834068,0.871852615193382,0.969001063406475
con20_s,65.0,0.23256469957945408,0.09371610047114524,0.113062354588151,0.164733513364897,0.205637920636466,0.287620235751002,0.537885020648606
con21_s,62.0,0.2650128405865277,0.12430244264263188,0.11336717760885,0.16728632419215775,0.253130694114497,0.3086646889881117,0.70925139594925
con26d_s,77.0,0.7302952498950632,0.17158370269957512,0.284144213101252,0.614014976360102,0.803716196628727,0.859952037382599,0.955117857160747
con27_s,83.0,0.7688780270267545,0.13559624693276137,0.338512730924873,0.6787862920259424,0.81746986172262,0.858673375343026,0.965496418607337
con28m_s,53.0,0.6156322773468739,0.21505819473264012,0.179413917164408,0.465314850406707,0.647701012105309,0.79243851565913,0.937113895459478
con30a_s,81.0,0.742097168143282,0.13079924082612912,0.351963688439531,0.651042834189589,0.756836005146995,0.844299684160296,0.981570343885726
con30b_s,81.0,0.7186262558778972,0.10119120608349366,0.427323351972038,0.657935248923128,0.726973415056347,0.767683469883449,0.944008252184832
con30c_s,84.0,0.8249326848777013,0.10736558003658568,0.324073361460162,0.8055181032854898,0.8316747332908014,0.885392774621093,0.983402680992522
con30d_s,81.0,0.6899826252137784,0.10543308095858145,0.360606815640549,0.624968451281074,0.696966432293903,0.762910109038047,0.908208022452354
con30e_s,78.0,0.5088434911450483,0.12713745954238934,0.226591147005711,0.4325748158218625,0.5277974435017865,0.5997869061953705,0.768596224908252
con30f_s,19.0,0.17635872725871188,0.0508147702270879,0.121836510792826,0.1392784296319835,0.164167869832016,0.198034065561882,0.307559506105162
con30g_s,66.0,0.3254278708163562,0.10847815925191187,0.125169743868024,0.24543027575756074,0.3036387174087545,0.39519043064660575,0.647714082038846
con30h_s,43.0,0.23410628317270993,0.07475901549954826,0.134726302905006,0.1842882425102185,0.223461859800983,0.2582218974479565,0.465725847414329
con31a_s,59.0,0.4527003352164978,0.10344840962641515,0.297499594122815,0.36312638781948203,0.433822247247488,0.529961309355055,0.654815093123489
con31b_s,42.0,0.27858990340477474,0.09812332764216002,0.128162700596955,0.19728628986783125,0.25926729113034397,0.3390076734696675,0.56944509470679
con31f_s,13.0,0.31134438984493945,0.14415251092054818,0.123239635799619,0.181217918488734,0.361747400881363,0.407661239086269,0.569379471808424
con2a_s,43.0,0.752959729762883,0.09938032926577539,0.52027888179097,0.6916055858212525,0.772483429592728,0.82497261951304,0.953601402451103
con15_s,8.0,0.916015743978589,0.02463998268313919,0.885251351213367,0.89854079937313,0.9092123154456155,0.9335162826976338,0.953227325828069
con17d_s,15.0,0.16767565088873818,0.03165785753830015,0.127142781800565,0.14663809627431051,0.155955533041323,0.1835999738658935,0.233983185042618
con29_s,18.0,0.1922532820842131,0.053521434352956476,0.128059682984111,0.149180250307238,0.185507275648022,0.22503533220299077,0.321897274952206
con31d_s,40.0,0.26013734277653683,0.08313162269806962,0.155311819337657,0.186424336691665,0.2513420414817225,0.3057711343337232,0.511238654210099
con31h_s,21.0,0.24797813156143875,0.1263416580379135,0.126793748420516,0.184404719679823,0.198757891416034,0.247999785666582,0.66716783596538
con32a_s,47.0,0.38382195295107174,0.10789709117662252,0.198137806838327,0.3027507415546325,0.37468427423927,0.4645408964979185,0.608547615749583
con3a_s,29.0,0.6239227517840035,0.11310078050788666,0.447924427350553,0.525386811365848,0.630400493099157,0.701968618690692,0.894868628414136
con4_s,27.0,0.46067123082944167,0.11943310206518883,0.283796472911794,0.3684314065949875,0.455206463965937,0.5190861957477324,0.683846688374897
con28d_s,14.0,0.39012685058758195,0.09333773487445242,0.179023194451639,0.3502050981802167,0.40435075815571697,0.45953230452285326,0.508386686539277
con28w_s,47.0,0.4134378276833572,0.14510301641769976,0.179088902177792,0.3080403569356485,0.39470834087376,0.4968902968323205,0.87474154720659
con23_s,37.0,0.16499310492998787,0.04094385684375356,0.109316541138642,0.135382428668479,0.148235682612131,0.195190346718142,0.290930820875517
con31c_s,9.0,0.18072375076218233,0.04959820766122074,0.110373477907994,0.150992549174576,0.170643884415247,0.219455306675343,0.261834426507577
con2b_s,16.0,0.5301749348396424,0.1574160952609983,0.28956795749457,0.38812037803093175,0.5342669008016335,0.6455403228449248,0.802467555917242
con2d_s,17.0,0.49053800068857756,0.08171146621384942,0.350104795605057,0.43002412714228,0.50574248076749,0.536528755693376,0.606050909890253
con26w_s,27.0,0.22394412519225046,0.06353259656863987,0.13007039247881,0.183916131469969,0.211903436174419,0.265447302803154,0.349724613018655
con2c_s,5.0,0.3631251333702322,0.10398301341917693,0.275366870245809,0.307188023470837,0.314458752305124,0.383314377834655,0.535297642994736
con2e_s,3.0,0.39065939109586667,0.16275043783800844,0.230032231889627,0.30826253793479147,0.386492843979956,0.47097297069898647,0.555453097418017
con2g_s,16.0,0.4183531296361896,0.10175140116955311,0.252682413291122,0.3485860393147787,0.443449151578975,0.48156967632304626,0.618782299729179
con5b_s,11.0,0.8448819418936143,0.07743087249137282,0.672880270936624,0.8180731821715395,0.845395303234119,0.8779364348313735,0.968380082575133
con12m_s,1.0,0.194813165631884,,0.194813165631884,0.194813165631884,0.194813165631884,0.194813165631884,0.194813165631884
con26lm_s,2.0,0.24566305373712902,0.13995149964022394,0.1467023993043,0.1961827265207145,0.24566305373712902,0.29514338095354353,0.344623708169958
con12w_s,5.0,0.1488531668179856,0.030139595618972895,0.12078392951323,0.127662626214376,0.141029789574154,0.158603639187195,0.196185849600973
con2f_s,6.0,0.369777963416882,0.15728686424154964,0.223459914274365,0.2757846355863855,0.3302281686450785,0.39387821063511325,0.662019846404824
con13_s,1.0,0.434120830981813,,0.434120830981813,0.434120830981813,0.434120830981813,0.434120830981813,0.434120830981813
con26m_s,1.0,0.236156445659839,,0.236156445659839,0.236156445659839,0.236156445659839,0.236156445659839,0.236156445659839
con28lm_s,1.0,0.216129958398551,,0.216129958398551,0.216129958398551,0.216129958398551,0.216129958398551,0.216129958398551
con5a_s,1.0,0.789059845285064,,0.789059845285064,0.789059845285064,0.789059845285064,0.789059845285064,0.789059845285064
con17c_s,1.0,0.15745590002586,,0.15745590002586,0.15745590002586,0.15745590002586,0.15745590002586,0.15745590002586
con32h_s,1.0,0.406595243552339,,0.406595243552339,0.406595243552339,0.406595243552339,0.406595243552339,0.406595243552339
